langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
10 100001 1100,3,4.0,6,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,1,0,1,0,1,0,True
11 000 0111000,3,4.0,7,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,1,1,0,0,0,1,True
101,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
0 000 1010,3,2.6666666666666665,4,1,0.75,0.25,0.8112781244591328,1,0,1,1,0,0,0,False
01010 01,2,3.5,5,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,0,True
101111,1,6.0,6,6,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,0,0,0,1,0,True
00000,1,5.0,5,5,1.0,0.0,-0.0,0,0,0,0,1,0,0,True
001 011111 00111 111 0001111,5,4.8,7,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,2,0,1,1,1,True
010100 011,2,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,0,0,1,0,True
01 0111 010 000100,4,3.75,6,2,0.6,0.4,0.9709505944546686,0,1,1,1,0,1,0,True
11000,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
101110 001 0000 1111 110101 0101111 0100001,7,5.285714285714286,7,3,0.4594594594594595,0.5405405405405406,0.9952525494396791,0,0,1,2,0,2,2,True
0 01,2,1.5,2,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,0,0,0,0,0,True
100,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
00110 0 11010 1 000110,5,3.6,6,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,2,0,0,0,2,1,0,False
011111 0111111 00 1101 1,5,4.0,7,1,0.25,0.75,0.8112781244591328,1,1,0,1,0,1,1,False
10111 1011110 0001111 0011 1,5,4.8,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,1,1,0,2,False
10 01001 001,3,3.3333333333333335,5,2,0.6,0.4,0.9709505944546686,0,1,1,0,1,0,0,True
010,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
0100101,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
0110,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
01001 11 0011010 1010011 010,5,4.8,7,2,0.5,0.5,1.0,0,1,1,0,1,0,2,True
001101 0100 110010,3,5.333333333333333,6,4,0.5625,0.4375,0.9886994082884974,0,0,0,1,0,2,0,True
00110 000 100,3,3.6666666666666665,5,3,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,0,2,0,1,0,0,True
000 1101001,2,5.0,7,3,0.6,0.4,0.9709505944546686,0,0,1,0,0,0,1,True
11001,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
11 00100 00101,3,4.0,5,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,1,0,0,2,0,0,True
1010110 01110 001001,3,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,1,1,True
11001 000111,2,5.5,6,5,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,0,0,1,1,0,True
1110100 11 01000 1111000 01,5,4.6,7,2,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,2,0,0,1,0,2,True
11101 0 1100 110110 1000 1010111,6,4.5,7,1,0.4074074074074074,0.5925925925925926,0.9751190649408661,1,0,0,2,1,1,1,True
10 1000100 100010,3,5.0,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,0,0,1,1,True
00100 0110 00 0100011 111101,5,4.8,7,2,0.5416666666666666,0.4583333333333333,0.9949848281859701,0,1,0,1,1,1,1,True
101111 0001 0 10010 111 01,6,3.5,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,1,1,1,1,1,0,False
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
0110,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
01011 100 011 1010001 000,5,4.2,7,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,3,0,1,0,1,True
1011,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
01000 011101,2,5.5,6,5,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,0,0,1,1,0,True
110110 0101110 0001011,3,6.666666666666667,7,6,0.45,0.55,0.9927744539878083,0,0,0,0,0,1,2,True
11 1111 0111 01,4,3.0,4,2,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,2,0,2,0,0,0,False
1111111,1,7.0,7,7,0.0,1.0,-0.0,0,0,0,0,0,0,1,True
11000 1011 1111 011010 1100010,5,5.2,7,4,0.4230769230769231,0.5769230769230769,0.9828586897127056,0,0,0,2,1,1,1,True
00 010 0100011,3,4.0,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,1,0,0,0,1,True
11 1,2,1.5,2,1,0.0,1.0,-0.0,1,1,0,0,0,0,0,False
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
10000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
11 000 1101101,3,4.0,7,2,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,1,1,0,0,0,1,True
10 0010001 010100 0,4,4.0,7,1,0.6875,0.3125,0.8960382325345574,1,1,0,0,0,1,1,False
10 0001 0 0100 1 1010110 000000,7,3.5714285714285716,7,1,0.68,0.32,0.9043814577244937,2,1,0,2,0,1,1,False
000010 00 1 1001111 011110 110111,6,4.666666666666667,7,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,1,0,0,0,3,1,False
00000 00010 0110 1 00101,5,4.0,5,1,0.7,0.3,0.8812908992306927,1,0,0,1,3,0,0,True
100 00011 11100 1,4,3.5,5,1,0.5,0.5,1.0,1,0,1,0,2,0,0,False
10 0011,2,3.0,4,2,0.5,0.5,1.0,0,1,0,1,0,0,0,True
101001 0 111 0011 0101010 1 01,7,3.4285714285714284,7,1,0.4583333333333333,0.5416666666666666,0.9949848281859701,2,1,1,1,0,1,1,False
0 0010 001001 0011100,4,4.5,7,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,0,1,0,1,1,True
1100 1,2,2.5,4,1,0.4,0.6,0.9709505944546686,1,0,0,1,0,0,0,True
1101000 10010,2,6.0,7,5,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,0,1,0,1,True
10 1,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
110 10 1001011 111 0100 0100000,6,4.333333333333333,7,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,1,2,1,0,0,2,True
011000 00 1111111 100,4,4.5,7,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,1,1,0,0,1,1,True
010100 1010,2,5.0,6,4,0.6,0.4,0.9709505944546686,0,0,0,1,0,1,0,True
101 111 1101 100 00101,5,3.6,5,3,0.3888888888888889,0.6111111111111112,0.964078764808229,0,0,3,1,1,0,0,True
011,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
0 0110 11 0010 00 10011,6,3.0,5,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,2,0,2,1,0,0,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
11011 11001 1111 11 01,5,3.6,5,2,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,2,0,1,2,0,0,False
0 1 0111010 0110,4,3.25,7,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,2,0,0,1,0,0,1,False
00 0010 011,3,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,1,1,0,0,0,True
101 110111 1,3,3.3333333333333335,6,1,0.2,0.8,0.7219280948873623,1,0,1,0,0,1,0,False
101100 0,2,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,0,True
1100 0000,2,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,2,0,0,0,True
101 001 110011,3,4.0,6,3,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,2,0,0,1,0,True
11011 111010 00010 0 000,5,4.0,6,1,0.55,0.45,0.9927744539878083,1,0,1,0,2,1,0,False
0000010 111011 010111 0 1100001 1110000 010,7,5.285714285714286,7,1,0.5405405405405406,0.4594594594594595,0.9952525494396791,1,0,1,0,0,2,3,False
111000 111011 1001,3,5.333333333333333,6,4,0.375,0.625,0.954434002924965,0,0,0,1,0,2,0,True
1 010,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
11100 10101 1101 1 100 010,6,3.5,5,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,2,1,2,0,0,False
11100 1,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
100 011 11010 1,4,3.0,5,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,0,2,0,1,0,0,True
111110 0,2,3.5,6,1,0.2857142857142857,0.7142857142857143,0.863120568566631,1,0,0,0,0,1,0,True
00011 0011110,2,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,0,1,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
11000 0101100 01010,3,5.666666666666667,7,5,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,0,0,2,0,1,True
01000 00,2,3.5,5,2,0.8571428571428571,0.14285714285714285,0.5916727785823275,0,1,0,0,1,0,0,True
1011 000101,2,5.0,6,4,0.5,0.5,1.0,0,0,0,1,0,1,0,True
100000 0 11 0101100 000,5,3.8,7,1,0.6842105263157895,0.3157894736842105,0.8997437586982626,1,1,1,0,0,1,1,False
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
100011,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
011,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
110000 1001011,2,6.5,7,6,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,0,0,0,1,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
000 00101,2,4.0,5,3,0.75,0.25,0.8112781244591328,0,0,1,0,1,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
1001 1,2,2.5,4,1,0.4,0.6,0.9709505944546686,1,0,0,1,0,0,0,True
0 01101 0101 1,4,2.75,5,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,2,0,0,1,1,0,0,False
100110 1101 010000 100,4,4.75,6,3,0.5789473684210527,0.42105263157894735,0.9819407868640977,0,0,1,1,0,2,0,True
11011,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
0101 011101,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
11100 101110 110 0110 00101 1100111,6,5.0,7,3,0.4,0.6,0.9709505944546686,0,0,1,1,2,1,1,True
1111001 0100 0101,3,5.0,7,4,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,0,2,0,0,1,True
101001 1011001 11 1000 0100101 010,6,4.833333333333333,7,2,0.5172413793103449,0.4827586206896552,0.9991421039919088,0,1,1,1,0,1,2,True
0000111 11111 01,3,4.666666666666667,7,2,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,1,0,0,1,0,1,True
0001010 110 0111 1001001 100,5,4.8,7,3,0.5416666666666666,0.4583333333333333,0.9949848281859701,0,0,2,1,0,0,2,True
11110 00000 1111,3,4.666666666666667,5,4,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,1,2,0,0,True
010,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
11100,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
11110 1,2,3.0,5,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,1,0,0,0,1,0,0,True
1000011,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
10 000 110 1,4,2.25,3,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,1,2,0,0,0,0,False
0110 000000 110010,3,5.333333333333333,6,4,0.6875,0.3125,0.8960382325345574,0,0,0,1,0,2,0,True
1 0001011,2,4.0,7,1,0.5,0.5,1.0,1,0,0,0,0,0,1,True
001 0000 00110 0 100,5,3.2,5,1,0.75,0.25,0.8112781244591328,1,0,2,1,1,0,0,False
1010010 101011 0001100 1010,4,6.0,7,4,0.5416666666666666,0.4583333333333333,0.9949848281859701,0,0,0,1,0,1,2,True
10 11 0010 0100 011 1 010,7,2.7142857142857144,4,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,2,2,2,0,0,0,False
001 010001 0 1111111 00 1,6,3.3333333333333335,7,1,0.45,0.55,0.9927744539878083,2,1,1,0,0,1,1,False
011000 0 111 100101,4,4.0,6,1,0.5,0.5,1.0,1,0,1,0,0,2,0,True
11 110 100,3,2.6666666666666665,3,2,0.375,0.625,0.954434002924965,0,1,2,0,0,0,0,True
101 111100 011100,3,5.0,6,3,0.4,0.6,0.9709505944546686,0,0,1,0,0,2,0,True
0101110 01010,2,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,0,1,True
11110 00011 1,3,3.6666666666666665,5,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,0,0,2,0,0,True
101101 0101 100 1 0010011,5,4.2,7,1,0.47619047619047616,0.5238095238095238,0.998363672593813,1,0,1,1,0,1,1,False
011110 000101,2,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,2,0,True
0000110,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
0001000 1000110 101011 1010,4,6.0,7,4,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,1,0,1,2,True
01111 100 10110 11,4,3.75,5,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,1,0,2,0,0,True
1010111 0001010 1010,3,6.0,7,4,0.5,0.5,1.0,0,0,0,1,0,0,2,True
0101000 101,2,5.0,7,3,0.6,0.4,0.9709505944546686,0,0,1,0,0,0,1,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
0111111 001110 01110 0100 00 1010000,6,5.166666666666667,7,2,0.5161290322580645,0.4838709677419355,0.9992492479956565,0,1,0,1,1,1,2,True
0 0110 11 1001100 1101011,5,4.2,7,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,1,0,1,0,0,2,False
10 100,2,2.5,3,2,0.6,0.4,0.9709505944546686,0,1,1,0,0,0,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
00111 1 010 0110,4,3.25,5,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,1,1,1,0,0,True
101 01010,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
10 0101 00001 0000000 100 1001 010,7,4.0,7,2,0.7142857142857143,0.2857142857142857,0.863120568566631,0,1,2,2,1,0,1,False
1110 0 111 1101010 011,5,3.6,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,2,1,0,0,1,False
000011,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
11010 11 1101 0110101 1010001 10100,6,5.0,7,2,0.43333333333333335,0.5666666666666667,0.9871377743721863,0,1,0,1,2,0,2,True
00100,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
011110 0 0100010 0110,4,4.5,7,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,0,1,0,1,1,True
100010 0101 011100 10100 1111001,5,5.6,7,4,0.5,0.5,1.0,0,0,0,1,1,2,1,True
01000 0000011 0100 11,4,4.5,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,1,0,1,True
0001 0000000 00001 00011 1100010 1001,6,5.333333333333333,7,4,0.71875,0.28125,0.8571484374283715,0,0,0,2,2,0,2,True
0 0110111 0111110,3,5.0,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,0,0,2,True
11001,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10 00111 01100 010000,4,4.5,6,2,0.6111111111111112,0.3888888888888889,0.964078764808229,0,1,0,0,2,1,0,True
101110,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
111000 1001011 1,3,4.666666666666667,7,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,0,0,0,1,1,True
11001 0 0001000 1000100 0100 00101,6,4.833333333333333,7,1,0.6896551724137931,0.3103448275862069,0.8935711016541907,1,0,0,1,2,0,2,False
111 1,2,2.0,3,1,0.0,1.0,-0.0,1,0,1,0,0,0,0,False
01001 0000110 00111 110101 1101 011000,6,5.5,7,4,0.5151515151515151,0.48484848484848486,0.9993375041688847,0,0,0,1,2,2,1,True
1 0 011111 10110,4,3.25,6,1,0.3076923076923077,0.6923076923076923,0.8904916402194913,2,0,0,0,1,1,0,False
1100010,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
010010 0111100 0110 1111110 100 000,6,5.0,7,3,0.5,0.5,1.0,0,0,2,1,0,1,2,True
111111 0111010 00010 0111 0100 001111,6,5.333333333333333,7,4,0.40625,0.59375,0.9744894033980523,0,0,0,2,1,2,1,True
100110 000 01101 10,4,4.0,6,2,0.5625,0.4375,0.9886994082884974,0,1,1,0,1,1,0,True
0 10011 11011,3,3.6666666666666665,5,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,0,0,2,0,0,True
0010 1100000 01,3,4.333333333333333,7,2,0.6923076923076923,0.3076923076923077,0.8904916402194913,0,1,0,1,0,0,1,True
100 100010,2,4.5,6,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,1,0,True
010100,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
00 011 101,3,2.6666666666666665,3,2,0.5,0.5,1.0,0,1,2,0,0,0,0,True
100100 11 00 1000001 000,5,4.0,7,2,0.7,0.3,0.8812908992306927,0,2,1,0,0,1,1,False
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
0 0010 110111,3,3.6666666666666665,6,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,0,1,0,1,0,True
11100 001 11001 111 01000 000,6,4.0,5,3,0.5416666666666666,0.4583333333333333,0.9949848281859701,0,0,3,0,3,0,0,False
11100 0100,2,4.5,5,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,0,1,1,0,0,True
011 10110 11000,3,4.333333333333333,5,3,0.46153846153846156,0.5384615384615384,0.9957274520849255,0,0,1,0,2,0,0,True
10 100111 1101,3,4.0,6,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,1,0,True
10100,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
0 110 01,3,2.0,3,1,0.5,0.5,1.0,1,1,1,0,0,0,0,True
0001101,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
0001010 1,2,4.0,7,1,0.625,0.375,0.954434002924965,1,0,0,0,0,0,1,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
1 0 010001 100,4,2.75,6,1,0.6363636363636364,0.36363636363636365,0.9456603046006401,2,0,1,0,0,1,0,False
0010 1100,2,4.0,4,4,0.625,0.375,0.954434002924965,0,0,0,2,0,0,0,True
10 001 000011,3,3.6666666666666665,6,2,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,1,1,0,0,1,0,True
000 01 0000,3,3.0,4,2,0.8888888888888888,0.1111111111111111,0.5032583347756457,0,1,1,1,0,0,0,False
110 10 10010 0100 1 011 01100,7,3.2857142857142856,5,1,0.5217391304347826,0.4782608695652174,0.9986359641585718,1,1,2,1,2,0,0,False
110 100010 0 1000 0011110 110011 000110,7,4.714285714285714,7,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,1,1,0,3,1,False
00 1000 100011 011101,4,4.5,6,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,1,0,2,0,True
0 110 011,3,2.3333333333333335,3,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,2,0,0,0,0,False
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
101111 01001 111 0101 110011,5,4.8,6,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,1,1,2,0,True
11100 1011 0 011 010,5,3.2,5,1,0.4375,0.5625,0.9886994082884974,1,0,2,1,1,0,0,True
0 0001100 00101 01,4,3.75,7,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,1,0,0,1,0,1,False
101 11010 00001 0110 00 0110001 0111101,7,4.714285714285714,7,2,0.5151515151515151,0.48484848484848486,0.9993375041688847,0,1,1,1,2,0,2,True
111111,1,6.0,6,6,0.0,1.0,-0.0,0,0,0,0,0,1,0,True
000010 111000 10 111 000,5,4.0,6,2,0.6,0.4,0.9709505944546686,0,1,2,0,0,2,0,False
11 11101 11111 1,4,3.25,5,1,0.07692307692307693,0.9230769230769231,0.39124356362925566,1,1,0,0,2,0,0,False
0111010,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
11001 000 0110,3,4.0,5,3,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,1,1,1,0,0,True
10 000110 100 11,4,3.25,6,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,2,1,0,0,1,0,True
100001 01001 0 0100 1,5,3.4,6,1,0.6470588235294118,0.35294117647058826,0.9366673818775626,2,0,0,1,1,1,0,False
0001 000110 0110100 011,4,5.0,7,3,0.6,0.4,0.9709505944546686,0,0,1,1,0,1,1,True
110 00101,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
111111 0 0010 1 00101,5,3.4,6,1,0.4117647058823529,0.5882352941176471,0.9774178175281716,2,0,0,1,1,1,0,False
011011 11011 111 10110 010,5,4.4,6,3,0.3181818181818182,0.6818181818181818,0.9023932827949788,0,0,2,0,2,1,0,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
1110100 0 0110110 1000 011 011101 010,7,4.428571428571429,7,1,0.4838709677419355,0.5161290322580645,0.9992492479956565,1,0,2,1,0,1,2,False
10111 0001 0 110010 01,5,3.6,6,1,0.5,0.5,1.0,1,1,0,1,1,1,0,False
101 0 1 011000 000000,5,3.4,6,1,0.7058823529411765,0.29411764705882354,0.8739810481273578,2,0,1,0,0,2,0,False
00 101,2,2.5,3,2,0.6,0.4,0.9709505944546686,0,1,1,0,0,0,0,True
110000,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
11 0101,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
10111 01110,2,5.0,5,5,0.3,0.7,0.8812908992306927,0,0,0,0,2,0,0,True
10 01001 1 11,4,2.5,5,1,0.4,0.6,0.9709505944546686,1,2,0,0,1,0,0,False
1110,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
010100,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
01000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
01010 101001 0 111 01,5,3.4,6,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,1,1,1,0,1,1,0,False
11101 00000,2,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,2,0,0,True
11 00111 00,3,3.0,5,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,2,0,0,1,0,0,True
11 011000 001111 011,4,4.25,6,2,0.4117647058823529,0.5882352941176471,0.9774178175281716,0,1,1,0,0,2,0,True
11001 1111 100111 100 1001 01,6,4.0,6,2,0.375,0.625,0.954434002924965,0,1,1,2,1,1,0,False
0111,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
0 1100101 111,3,3.6666666666666665,7,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,1,0,1,0,0,0,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
011010 01,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
100 0000000,2,5.0,7,3,0.9,0.1,0.4689955935892812,0,0,1,0,0,0,1,True
111111 01101,2,5.5,6,5,0.18181818181818182,0.8181818181818182,0.6840384356390417,0,0,0,0,1,1,0,True
101 1 10110,3,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,1,0,1,0,0,False
110 10 100110 0 101011 1,6,3.1666666666666665,6,1,0.42105263157894735,0.5789473684210527,0.9819407868640977,2,1,1,0,0,2,0,False
11110 0110,2,4.5,5,4,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,1,1,0,0,True
11100 000010 0110000 1 1001,5,4.6,7,1,0.6086956521739131,0.391304347826087,0.9656361333706098,1,0,0,1,1,1,1,False
10 1100 0011 1111110 01,5,3.8,7,2,0.3684210526315789,0.631578947368421,0.9494520153879484,0,2,0,2,0,0,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1100,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
11100 0000100 11011 1100011,4,6.0,7,5,0.5,0.5,1.0,0,0,0,0,2,0,2,True
11101 0111 0010101 011110 010,5,5.0,7,3,0.4,0.6,0.9709505944546686,0,0,1,1,1,1,1,True
11 0 1100 01,4,2.25,4,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,2,0,1,0,0,0,False
101101 101 001 0100,4,4.0,6,3,0.5,0.5,1.0,0,0,2,1,0,1,0,False
110 1010 00110 010111 111,5,4.2,6,3,0.38095238095238093,0.6190476190476191,0.9587118829771318,0,0,2,1,1,1,0,True
