langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
101,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1101 11 1 10011 010 0,6,2.6666666666666665,5,1,0.375,0.625,0.954434002924965,2,1,1,1,1,0,0,False
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
11 0101,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
111 011010 01011,3,4.666666666666667,6,3,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,0,1,0,1,1,0,True
10 1 111111 10101 100,5,3.4,6,1,0.29411764705882354,0.7058823529411765,0.8739810481273578,1,1,1,0,1,1,0,False
001 0101111 0000,3,4.666666666666667,7,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,1,1,0,0,1,True
1 110001 0011010 100111,4,5.0,7,1,0.45,0.55,0.9927744539878083,1,0,0,0,0,2,1,True
1100100 0010000 1111000 1010110 0000,5,6.4,7,4,0.625,0.375,0.954434002924965,0,0,0,1,0,0,4,True
111110 1 00001 0,4,3.25,6,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,2,0,0,0,1,1,0,False
100011 001110 00001 01 11011 0,6,4.166666666666667,6,1,0.52,0.48,0.9988455359952018,1,1,0,0,2,2,0,False
11 111010 000 1001011 00,5,4.0,7,2,0.5,0.5,1.0,0,2,1,0,0,1,1,False
111111 11100,2,5.5,6,5,0.18181818181818182,0.8181818181818182,0.6840384356390417,0,0,0,0,1,1,0,True
010 11 100,3,2.6666666666666665,3,2,0.5,0.5,1.0,0,1,2,0,0,0,0,True
1 00111,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
11 1 0010010 1110111 010 11111,6,4.166666666666667,7,1,0.32,0.68,0.9043814577244937,1,1,1,0,1,0,2,False
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
0101000,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
01011 10110,2,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,2,0,0,True
0110 0,2,2.5,4,1,0.6,0.4,0.9709505944546686,1,0,0,1,0,0,0,True
110100,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
1001000 11011 11111,3,5.666666666666667,7,5,0.35294117647058826,0.6470588235294118,0.9366673818775626,0,0,0,0,2,0,1,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
111110 1001,2,5.0,6,4,0.3,0.7,0.8812908992306927,0,0,0,1,0,1,0,True
01111 01011,2,5.0,5,5,0.3,0.7,0.8812908992306927,0,0,0,0,2,0,0,True
1001 0001110 110010,3,5.666666666666667,7,4,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,0,0,1,0,1,1,True
111 10 1,3,2.0,3,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,1,1,1,0,0,0,0,False
1 101,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
1100101 110111,2,6.5,7,6,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,0,0,0,0,1,1,True
10 00100 011 0,4,2.75,5,1,0.6363636363636364,0.36363636363636365,0.9456603046006401,1,1,1,0,1,0,0,False
111000,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
1011 111001 1 1011001,4,4.5,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,1,0,1,1,True
0000111 01110 1011010,3,6.333333333333333,7,5,0.47368421052631576,0.5263157894736842,0.9980008838722996,0,0,0,0,1,0,2,True
01010,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
010000,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
01 0000 100,3,3.0,4,2,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,1,1,1,0,0,0,True
100111 000 010101 01000 01,5,4.4,6,2,0.5909090909090909,0.4090909090909091,0.9760206482366149,0,1,1,0,1,2,0,False
001 10 1011 111 0101 1010101 01100,7,4.0,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,2,2,1,0,1,False
0110 1011010 0,3,4.0,7,1,0.5,0.5,1.0,1,0,0,1,0,0,1,True
1011011 1100010,2,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,2,True
0100 0011,2,4.0,4,4,0.625,0.375,0.954434002924965,0,0,0,2,0,0,0,True
010 0001 1011 00,4,3.25,4,2,0.6153846153846154,0.38461538461538464,0.9612366047228759,0,1,1,2,0,0,0,True
111 1111 01011 100,4,3.75,5,3,0.26666666666666666,0.7333333333333333,0.8366407419411672,0,0,2,1,1,0,0,False
010010,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
001001,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
1001 11010 010100,3,5.0,6,4,0.5333333333333333,0.4666666666666667,0.9967916319816366,0,0,0,1,1,1,0,True
010 0100001 1 100,4,3.5,7,1,0.6428571428571429,0.35714285714285715,0.9402859586706311,1,0,2,0,0,0,1,True
1110100 000 0110 110100 00,5,4.4,7,2,0.5909090909090909,0.4090909090909091,0.9760206482366149,0,1,1,1,0,1,1,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1011110,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
010 010011 01 0,4,3.0,6,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,1,1,0,0,1,0,False
1 01011,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
11 1 110,3,2.0,3,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,1,1,1,0,0,0,0,False
00000 000011 00,3,4.333333333333333,6,2,0.8461538461538461,0.15384615384615385,0.6193821946787638,0,1,0,0,1,1,0,False
0111101 11 111,3,4.0,7,2,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,1,1,0,0,0,1,False
1111100 1011 100 010 01 01100 0,7,3.5714285714285716,7,1,0.48,0.52,0.9988455359952018,1,1,2,1,1,0,1,False
110 11011 00,3,3.3333333333333335,5,2,0.4,0.6,0.9709505944546686,0,1,1,0,1,0,0,True
0111101 11 011011 01001,4,5.0,7,2,0.35,0.65,0.934068055375491,0,1,0,0,1,1,1,True
00110 0,2,3.0,5,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,0,0,1,0,0,True
1 000101 000 111000 100010,5,4.4,6,1,0.6363636363636364,0.36363636363636365,0.9456603046006401,1,0,1,0,0,3,0,False
010 0101 000 0011,4,3.5,4,3,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,0,2,2,0,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
111 01 1100010 0,4,3.25,7,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,1,1,0,0,0,1,False
00001 0,2,3.0,5,1,0.8333333333333334,0.16666666666666666,0.6500224216483541,1,0,0,0,1,0,0,True
10 0101 100100,3,4.0,6,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,1,0,1,0,1,0,True
1011101 0,2,4.0,7,1,0.375,0.625,0.954434002924965,1,0,0,0,0,0,1,True
10 1 011 0100 0101 110,6,2.8333333333333335,4,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,1,1,2,2,0,0,0,False
1010110 1 0011,3,4.0,7,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,0,0,1,0,0,1,True
01100,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
1 000001 100 00110 110,5,3.6,6,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,0,2,0,1,1,0,False
001111 1000011 10 1011 0111 001110 00,7,4.428571428571429,7,2,0.45161290322580644,0.5483870967741935,0.9932338197397066,0,2,0,2,0,2,1,False
011000,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
0000 011 0,3,2.6666666666666665,4,1,0.75,0.25,0.8112781244591328,1,0,1,1,0,0,0,False
00011 0,2,3.0,5,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,0,0,1,0,0,True
11 1 110,3,2.0,3,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,1,1,1,0,0,0,0,False
10011 1100101 1010100 0,4,5.0,7,1,0.5,0.5,1.0,1,0,0,0,1,0,2,True
001 0111 111111 1000 111 11101,6,4.166666666666667,6,3,0.28,0.72,0.8554508105601306,0,0,2,2,1,1,0,False
011 0101011 1110 0001110 1100 001011,6,5.166666666666667,7,3,0.45161290322580644,0.5483870967741935,0.9932338197397066,0,0,1,2,0,1,2,True
0110000 10110 1001011 0,4,5.0,7,1,0.55,0.45,0.9927744539878083,1,0,0,0,1,0,2,True
1 101 000111,3,3.3333333333333335,6,1,0.4,0.6,0.9709505944546686,1,0,1,0,0,1,0,True
10 1 011000 01110 00,5,3.2,6,1,0.5625,0.4375,0.9886994082884974,1,2,0,0,1,1,0,False
011 100100,2,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,0,0,1,0,True
010011 1101001,2,6.5,7,6,0.46153846153846156,0.5384615384615384,0.9957274520849255,0,0,0,0,0,1,1,True
10101 100,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
11101,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
10010 000 00,3,3.3333333333333335,5,2,0.8,0.2,0.7219280948873623,0,1,1,0,1,0,0,False
11 000000 011 01101 01 00,6,3.3333333333333335,6,2,0.6,0.4,0.9709505944546686,0,3,1,0,1,1,0,False
01101,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
101010 010111 0010000 0100 001110 01100,6,5.666666666666667,7,4,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,0,1,1,3,1,True
00001 10,2,3.5,5,2,0.7142857142857143,0.2857142857142857,0.863120568566631,0,1,0,0,1,0,0,True
001111 11 0,3,3.0,6,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,1,0,False
0100 10100 001110 110001,4,5.25,6,4,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,1,1,2,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0001001 0011001,2,7.0,7,7,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,0,0,0,0,0,2,True
1011 10110,2,4.5,5,4,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,1,1,0,0,True
01001,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
1010000 001110 011110,3,6.333333333333333,7,6,0.5263157894736842,0.47368421052631576,0.9980008838722996,0,0,0,0,0,2,1,True
0010,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
101 0001 011 100001 0001001 0011111 11011,7,5.0,7,3,0.4857142857142857,0.5142857142857142,0.9994110647387552,0,0,2,1,1,1,2,True
10 1 100000 0110101 0,5,3.4,7,1,0.5882352941176471,0.4117647058823529,0.9774178175281716,2,1,0,0,0,1,1,False
01 100110,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
10100,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
01 1000 011,3,3.0,4,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,1,1,0,0,0,True
11110 000000,2,5.5,6,5,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,0,0,1,1,0,True
010 010011 000000 100,4,4.5,6,3,0.7222222222222222,0.2777777777777778,0.8524051786494786,0,0,2,0,0,2,0,True
00 1000 000 10000 110 1010011,6,4.0,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,2,1,1,0,1,False
10 1010010,2,4.5,7,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,0,0,0,1,True
11 011100,2,4.0,6,2,0.375,0.625,0.954434002924965,0,1,0,0,0,1,0,True
001 101 1010 0,4,2.75,4,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,2,1,0,0,0,False
0 000 1110101 00,4,3.25,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,1,1,0,0,0,1,False
0 10100 001101 00,4,3.5,6,1,0.6428571428571429,0.35714285714285715,0.9402859586706311,1,1,0,0,1,1,0,False
1101100,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
101101 0110 110 110010,4,4.75,6,3,0.42105263157894735,0.5789473684210527,0.9819407868640977,0,0,1,1,0,2,0,True
1 111 0011 1010 110100,5,3.6,6,1,0.3888888888888889,0.6111111111111112,0.964078764808229,1,0,1,2,0,1,0,False
0010,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
000101,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
0110100,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
1100100 1 000,3,3.6666666666666665,7,1,0.6363636363636364,0.36363636363636365,0.9456603046006401,1,0,1,0,0,0,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
00011 0011 0,3,3.3333333333333335,5,1,0.6,0.4,0.9709505944546686,1,0,0,1,1,0,0,False
1001 111001 1110,3,4.666666666666667,6,4,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,0,0,2,0,1,0,True
0110,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
0110 10 010000,3,4.0,6,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,1,0,True
1 0100011 010010 1111101 0100 00,6,4.5,7,1,0.5185185185185185,0.48148148148148145,0.9990102708804813,1,1,0,1,0,1,2,False
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
001 1000 000,3,3.3333333333333335,4,3,0.8,0.2,0.7219280948873623,0,0,2,1,0,0,0,True
100 0,2,2.0,3,1,0.75,0.25,0.8112781244591328,1,0,1,0,0,0,0,True
001001 111001,2,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,2,0,True
100010 000,2,4.5,6,3,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,0,1,0,0,1,0,True
01011 000001,2,5.5,6,5,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,0,0,1,1,0,True
11110 0001 0,3,3.3333333333333335,5,1,0.5,0.5,1.0,1,0,0,1,1,0,0,True
1100011 000 011 0101010 0110 01,6,4.333333333333333,7,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,1,2,1,0,0,2,True
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
01 1110101,2,4.5,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,0,0,0,1,True
0 00011 10001 001000 0100001 11111,6,4.833333333333333,7,1,0.5862068965517241,0.41379310344827586,0.9784493292686189,1,0,0,0,3,1,1,False
1011,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
111110 1100100,2,6.5,7,6,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,0,0,1,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
001101 10000 0110100,3,6.0,7,5,0.6111111111111112,0.3888888888888889,0.964078764808229,0,0,0,0,1,1,1,True
1 1000 011 0,4,2.25,4,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,2,0,1,1,0,0,0,False
01 010101 11 001010,4,4.0,6,2,0.5,0.5,1.0,0,2,0,0,0,2,0,False
101 000110 01111 0100001 1101010,5,5.6,7,3,0.5,0.5,1.0,0,0,1,0,1,1,2,True
10 000 10000,3,3.3333333333333335,5,2,0.8,0.2,0.7219280948873623,0,1,1,0,1,0,0,False
0110 00,2,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,0,0,True
1111 00,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1001 11010 000100 0100111,4,5.5,7,4,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,0,1,1,1,1,True
11 1 00011 11010 001000 011011 0,7,3.7142857142857144,6,1,0.5,0.5,1.0,2,1,0,0,2,2,0,False
1000100 0001 10100 11101 110 0010,6,4.666666666666667,7,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,1,2,2,0,1,True
11 000110 0001 0000101 0110 1001,6,4.5,7,2,0.5925925925925926,0.4074074074074074,0.9751190649408661,0,1,0,3,0,1,1,True
1001 01010 100100,3,5.0,6,4,0.6,0.4,0.9709505944546686,0,0,0,1,1,1,0,True
10 1 0111 1101011 1000 1110111,6,4.166666666666667,7,1,0.32,0.68,0.9043814577244937,1,1,0,2,0,0,2,False
010 10101 0000101,3,5.0,7,3,0.6,0.4,0.9709505944546686,0,0,1,0,1,0,1,True
100100,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
0100100 0100110 100001 01 0,5,4.6,7,1,0.6521739130434783,0.34782608695652173,0.9321115676166747,1,1,0,0,0,1,2,False
1 0 1110,3,2.0,4,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2,0,0,1,0,0,0,False
111111 1100000,2,6.5,7,6,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,0,0,1,1,True
100,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
11 10 011000 10000 0011 00,6,3.5,6,2,0.6190476190476191,0.38095238095238093,0.9587118829771318,0,3,0,1,1,1,0,False
010 01110,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
0100 101 100111 100,4,4.0,6,3,0.5,0.5,1.0,0,0,2,1,0,1,0,True
001001 1110010 10101 100 11011 0,6,4.5,7,1,0.48148148148148145,0.5185185185185185,0.9990102708804813,1,0,1,0,2,1,1,False
1 0011,2,2.5,4,1,0.4,0.6,0.9709505944546686,1,0,0,1,0,0,0,True
11 100101 00000 011 1011010,5,4.6,7,2,0.5217391304347826,0.4782608695652174,0.9986359641585718,0,1,1,0,1,1,1,True
1 1000110 0010010 01110 10011 010 00,7,4.285714285714286,7,1,0.5666666666666667,0.43333333333333335,0.9871377743721863,1,1,1,0,2,0,2,False
010101 111001 11011 1011010,4,6.0,7,5,0.375,0.625,0.954434002924965,0,0,0,0,1,2,1,True
11000,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
010 1100 0,3,2.6666666666666665,4,1,0.625,0.375,0.954434002924965,1,0,1,1,0,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
1001 00100 0101 0,4,3.5,5,1,0.6428571428571429,0.35714285714285715,0.9402859586706311,1,0,0,2,1,0,0,False
11 0,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
100010 1001 00 1110,4,4.0,6,2,0.5625,0.4375,0.9886994082884974,0,1,0,2,0,1,0,True
1 00 0100000 0101111 0,5,3.6,7,1,0.6111111111111112,0.3888888888888889,0.964078764808229,2,1,0,0,0,0,2,False
1001,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
01 000,2,2.5,3,2,0.8,0.2,0.7219280948873623,0,1,1,0,0,0,0,True
1011000 01110 00,3,4.666666666666667,7,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,1,True
110 1010,2,3.5,4,3,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,1,1,0,0,0,True
1101 1111 0001101 001001 11111,5,5.2,7,4,0.34615384615384615,0.6538461538461539,0.9305861291319928,0,0,0,2,1,1,1,False
010000 0110,2,5.0,6,4,0.7,0.3,0.8812908992306927,0,0,0,1,0,1,0,True
1 0111 000 1111101 1110 0101,6,3.8333333333333335,7,1,0.34782608695652173,0.6521739130434783,0.9321115676166747,1,0,1,3,0,0,1,False
1 01110 0100101 101111 0,5,4.0,7,1,0.4,0.6,0.9709505944546686,2,0,0,0,1,1,1,False
101 1010100,2,5.0,7,3,0.5,0.5,1.0,0,0,1,0,0,0,1,True
0001000 0011,2,5.5,7,4,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,0,0,1,0,0,1,True
001 11011,2,4.0,5,3,0.375,0.625,0.954434002924965,0,0,1,0,1,0,0,True
101 000 01000 01 000010 1100,6,3.8333333333333335,6,2,0.6956521739130435,0.30434782608695654,0.8865408928220899,0,1,2,1,1,1,0,False
11 1 111111 0010011 1111111,5,4.6,7,1,0.17391304347826086,0.8260869565217391,0.6665783579949205,1,1,0,0,0,1,2,False
1010100,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
011111,1,6.0,6,6,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,0,0,0,1,0,True
0011011 10 1000,3,4.333333333333333,7,2,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,1,0,1,0,0,1,True
10 11,2,2.0,2,2,0.25,0.75,0.8112781244591328,0,2,0,0,0,0,0,True
0110 000 1110,3,3.6666666666666665,4,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,1,2,0,0,0,True
10 0110001 10011 1010 01 0101111,6,4.5,7,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,2,0,1,1,0,2,False
1111 1 0111010 00,4,3.5,7,1,0.35714285714285715,0.6428571428571429,0.9402859586706311,1,1,0,1,0,0,1,False
101101 001110,2,6.0,6,6,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,0,0,0,2,0,True
111 0100011 110 1010111,4,5.0,7,3,0.35,0.65,0.934068055375491,0,0,2,0,0,0,2,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
1100011 111010,2,6.5,7,6,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,0,0,1,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
01100,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
1 0100 001000 0011 010,5,3.6,6,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,1,2,0,1,0,False
10 01101,2,3.5,5,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,0,True
0110 11 010010 1101010,4,4.75,7,2,0.47368421052631576,0.5263157894736842,0.9980008838722996,0,1,0,1,0,1,1,True
10 1 0110011 101110 0001110 11101 01,7,4.285714285714286,7,1,0.4,0.6,0.9709505944546686,1,2,0,0,1,1,2,False
0000110 0 110101 0101010 11111,5,5.2,7,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,0,0,1,1,2,True
10 00101 0011011 0101100 000010 00,6,4.833333333333333,7,2,0.6206896551724138,0.3793103448275862,0.9575534837147482,0,2,0,0,1,1,2,False
10 11 01011 0,4,2.5,5,1,0.4,0.6,0.9709505944546686,1,2,0,0,1,0,0,False
010001 10 10010 00,4,3.75,6,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,2,0,0,1,1,0,False
111110 1 0101010,3,4.666666666666667,7,1,0.35714285714285715,0.6428571428571429,0.9402859586706311,1,0,0,0,0,1,1,True
0111110,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
0111 11001,2,4.5,5,4,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,1,1,0,0,True
100111 01110 0000000 0010100 0100,5,5.8,7,4,0.6551724137931034,0.3448275862068966,0.9293636260137187,0,0,0,1,1,1,2,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
01111 0101001 110010,3,6.0,7,5,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,0,0,0,1,1,1,True
101001 10 000010,3,4.666666666666667,6,2,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,1,0,0,0,2,0,True
1001110 10001 110000 00110 010 110,6,4.833333333333333,7,3,0.5517241379310345,0.4482758620689655,0.9922666387194963,0,0,2,0,2,1,1,True
00101 1011 111100 01 1100,5,4.2,6,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,2,1,1,0,True
010001,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
0100011 00010 1100,3,5.333333333333333,7,4,0.625,0.375,0.954434002924965,0,0,0,1,1,0,1,True
101 0111 00000 0101 0101100 01,6,4.166666666666667,7,2,0.56,0.44,0.9895875212220556,0,1,1,2,1,0,1,False
10000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
0001 1011110 01111 0001110 0011 100 01,7,4.571428571428571,7,2,0.46875,0.53125,0.9971803988942642,0,1,1,2,1,0,2,True
111000 00010 101 0011,4,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,1,1,1,0,True
1 0001110,2,4.0,7,1,0.5,0.5,1.0,1,0,0,0,0,0,1,True
1 100011 101 000 011 0100 1100001,7,3.857142857142857,7,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,3,1,0,1,1,False
0111 001 00,3,3.0,4,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,1,1,0,0,0,True
10 0010000 1001 0100000 10010,5,5.0,7,2,0.72,0.28,0.8554508105601306,0,1,0,1,1,0,2,True
1 1011001,2,4.0,7,1,0.375,0.625,0.954434002924965,1,0,0,0,0,0,1,True
10 11 0 00 01110 111 11111,7,2.857142857142857,5,1,0.3,0.7,0.8812908992306927,1,3,1,0,2,0,0,False
000001,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
111 101101 1110,3,4.333333333333333,6,3,0.23076923076923078,0.7692307692307693,0.7793498372920851,0,0,1,1,0,1,0,True
110011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
000100,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
0001 011 1010,3,3.6666666666666665,4,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,1,2,0,0,0,True
1011 011100 0100 0100000 110 0101111 0,7,4.571428571428571,7,1,0.53125,0.46875,0.9971803988942642,1,0,1,2,0,1,2,False
